Fecha;Estacion;Año;PM10;PM2.5;NO2;O3;SO2;sub_PM10;sub_PM2.5;sub_NO2;sub_O3;sub_SO2;ICA_diario;Categoria_ICA
2019-10-08;Avda. Francia;2019;22;13;20;42;4;2;2;1;1;1;2;Razonablemente buena
2019-10-09;Avda. Francia;2019;14;11;11;52;3;1;2;1;2;1;2;Razonablemente buena
2019-10-10;Avda. Francia;2019;9;6;3;55;4;1;1;1;2;1;2;Razonablemente buena
2019-10-11;Avda. Francia;2019;14;10;10;46;4;1;1;1;1;1;1;Buena
2019-10-12;Avda. Francia;2019;11;8;3;51;3;1;1;1;2;1;2;Razonablemente buena
2019-10-13;Avda. Francia;2019;14;11;4;56;4;1;2;1;2;1;2;Razonablemente buena
2019-10-14;Avda. Francia;2019;17;13;8;52;4;1;2;1;2;1;2;Razonablemente buena
2019-10-15;Avda. Francia;2019;7;3;5;59;4;1;1;1;2;1;2;Razonablemente buena
2019-10-16;Avda. Francia;2019;14;7;19;53;5;1;1;1;2;1;2;Razonablemente buena
2019-10-17;Avda. Francia;2019;14;7;25;59;4;1;1;1;2;1;2;Razonablemente buena
2019-10-18;Avda. Francia;2019;19;12;27;39;3;1;2;1;1;1;2;Razonablemente buena
2019-10-19;Avda. Francia;2019;14;9;27;49;4;1;1;1;1;1;1;Buena
2019-10-20;Avda. Francia;2019;7;6;15;51;6;1;1;1;2;1;2;Razonablemente buena
2019-10-21;Avda. Francia;2019;8;6;19;46;6;1;1;1;1;1;1;Buena
2019-10-22;Avda. Francia;2019;5;4;27;34;3;1;1;1;1;1;1;Buena
2019-10-23;Avda. Francia;2019;4;3;13;49;5;1;1;1;1;1;1;Buena
2019-10-24;Avda. Francia;2019;8;5;21;41;3;1;1;1;1;1;1;Buena
2019-10-25;Avda. Francia;2019;20;14;36;37;4;1;2;1;1;1;2;Razonablemente buena
2019-10-26;Avda. Francia;2019;15;12;35;35;3;1;2;1;1;1;2;Razonablemente buena
2019-10-27;Avda. Francia;2019;17;16;28;41;3;1;2;1;1;1;2;Razonablemente buena
2019-10-28;Avda. Francia;2019;32;27;38;22;3;2;4;1;1;1;4;Desfavorable
2019-10-29;Avda. Francia;2019;42;36;49;19;4;3;4;2;1;1;4;Desfavorable
2019-10-30;Avda. Francia;2019;33;28;49;21;5;2;4;2;1;1;4;Desfavorable
2019-10-31;Avda. Francia;2019;13;8;39;23;5;1;1;1;1;1;1;Buena
2019-11-01;Avda. Francia;2019;8;6;23;30;4;1;1;1;1;1;1;Buena
2019-11-02;Avda. Francia;2019;10;6;9;51;3;1;1;1;2;1;2;Razonablemente buena
2019-11-03;Avda. Francia;2019;7;3;4;78;3;1;1;1;2;1;2;Razonablemente buena
2019-11-04;Avda. Francia;2019;6;3;8;64;5;1;1;1;2;1;2;Razonablemente buena
2019-11-05;Avda. Francia;2019;5;2;10;61;4;1;1;1;2;1;2;Razonablemente buena
2019-11-06;Avda. Francia;2019;6;4;19;40;5;1;1;1;1;1;1;Buena
2019-11-07;Avda. Francia;2019;8;4;12;49;5;1;1;1;1;1;1;Buena
2019-11-08;Avda. Francia;2019;5;3;13;54;5;1;1;1;2;1;2;Razonablemente buena
2019-11-09;Avda. Francia;2019;5;3;6;58;4;1;1;1;2;1;2;Razonablemente buena
2019-11-10;Avda. Francia;2019;4;2;2;72;5;1;1;1;2;1;2;Razonablemente buena
2019-11-11;Avda. Francia;2019;6;3;12;56;3;1;1;1;2;1;2;Razonablemente buena
2019-11-12;Avda. Francia;2019;6;3;12;64;4;1;1;1;2;1;2;Razonablemente buena
2019-11-13;Avda. Francia;2019;8;6;20;34;4;1;1;1;1;1;1;Buena
2019-11-14;Avda. Francia;2019;5;4;15;52;3;1;1;1;2;1;2;Razonablemente buena
2019-11-15;Avda. Francia;2019;4;3;18;44;4;1;1;1;1;1;1;Buena
2019-11-16;Avda. Francia;2019;5;4;18;41;4;1;1;1;1;1;1;Buena
2019-11-17;Avda. Francia;2019;6;4;8;53;4;1;1;1;2;1;2;Razonablemente buena
2019-11-18;Avda. Francia;2019;4;3;21;42;5;1;1;1;1;1;1;Buena
2019-11-19;Avda. Francia;2019;9;7;27;32;4;1;1;1;1;1;1;Buena
2019-11-20;Avda. Francia;2019;10;8;28;38;5;1;1;1;1;1;1;Buena
2019-11-21;Avda. Francia;2019;9;9;26;33;5;1;1;1;1;1;1;Buena
2019-11-22;Avda. Francia;2019;9;8;32;26;5;1;1;1;1;1;1;Buena
2019-11-23;Avda. Francia;2019;3;3;11;69;5;1;1;1;2;1;2;Razonablemente buena
2019-11-24;Avda. Francia;2019;3;3;8;58;4;1;1;1;2;1;2;Razonablemente buena
2019-11-25;Avda. Francia;2019;6;4;18;43;3;1;1;1;1;1;1;Buena
2019-11-26;Avda. Francia;2019;7;5;21;40;3;1;1;1;1;1;1;Buena
2019-11-27;Avda. Francia;2019;6;4;15;53;4;1;1;1;2;1;2;Razonablemente buena
2019-11-28;Avda. Francia;2019;5;4;12;55;3;1;1;1;2;1;2;Razonablemente buena
2019-11-29;Avda. Francia;2019;5;4;24;35;4;1;1;1;1;1;1;Buena
2019-11-30;Avda. Francia;2019;7;7;29;29;4;1;1;1;1;1;1;Buena
2019-12-01;Avda. Francia;2019;6;5;13;58;3;1;1;1;2;1;2;Razonablemente buena
2019-12-02;Avda. Francia;2019;6;5;11;59;4;1;1;1;2;1;2;Razonablemente buena
2019-12-03;Avda. Francia;2019;8;7;16;42;3;1;1;1;1;1;1;Buena
2019-12-04;Avda. Francia;2019;4;4;22;40;3;1;1;1;1;1;1;Buena
2019-12-05;Avda. Francia;2019;7;5;21;31;3;1;1;1;1;1;1;Buena
2019-12-06;Avda. Francia;2019;10;9;25;27;4;1;1;1;1;1;1;Buena
2019-12-07;Avda. Francia;2019;13;12;28;18;5;1;2;1;1;1;2;Razonablemente buena
2019-12-08;Avda. Francia;2019;10;9;18;21;4;1;1;1;1;1;1;Buena
2019-12-09;Avda. Francia;2019;5;4;22;29;4;1;1;1;1;1;1;Buena
2019-12-10;Avda. Francia;2019;7;5;27;27;5;1;1;1;1;1;1;Buena
2019-12-11;Avda. Francia;2019;8;7;27;25;5;1;1;1;1;1;1;Buena
2019-12-12;Avda. Francia;2019;4;3;12;48;4;1;1;1;1;1;1;Buena
2019-12-13;Avda. Francia;2019;3;2;11;60;4;1;1;1;2;1;2;Razonablemente buena
2019-12-14;Avda. Francia;2019;2;2;11;57;3;1;1;1;2;1;2;Razonablemente buena
2019-12-15;Avda. Francia;2019;4;4;24;42;4;1;1;1;1;1;1;Buena
2019-12-16;Avda. Francia;2019;9;8;36;19;6;1;1;1;1;1;1;Buena
2019-12-17;Avda. Francia;2019;16;13;43;18;6;1;2;2;1;1;2;Razonablemente buena
2019-12-18;Avda. Francia;2019;5;4;26;29;4;1;1;1;1;1;1;Buena
2019-12-19;Avda. Francia;2019;10;8;45;18;4;1;1;2;1;1;2;Razonablemente buena
2019-12-20;Avda. Francia;2019;4;3;21;47;3;1;1;1;1;1;1;Buena
2019-12-21;Avda. Francia;2019;4;2;6;62;4;1;1;1;2;1;2;Razonablemente buena
2019-12-22;Avda. Francia;2019;4;3;4;73;4;1;1;1;2;1;2;Razonablemente buena
2019-12-23;Avda. Francia;2019;3;3;21;48;4;1;1;1;1;1;1;Buena
2019-12-24;Avda. Francia;2019;4;4;25;31;6;1;1;1;1;1;1;Buena
2019-12-25;Avda. Francia;2019;6;5;25;23;5;1;1;1;1;1;1;Buena
2019-12-26;Avda. Francia;2019;16;13;44;11;7;1;2;2;1;1;2;Razonablemente buena
2019-12-27;Avda. Francia;2019;16;15;36;16;6;1;2;1;1;1;2;Razonablemente buena
2019-12-28;Avda. Francia;2019;30;27;33;17;4;2;4;1;1;1;4;Desfavorable
2019-12-29;Avda. Francia;2019;34;32;26;30;5;2;4;1;1;1;4;Desfavorable
2019-12-30;Avda. Francia;2019;32;30;36;21;5;2;4;1;1;1;4;Desfavorable
2019-12-31;Avda. Francia;2019;34;31;35;14;4;2;4;1;1;1;4;Desfavorable
2020-01-01;Avda. Francia;2020;37;34;29;19;4;2;4;1;1;1;4;Desfavorable
2020-01-02;Avda. Francia;2020;34;32;36;16;4;2;4;1;1;1;4;Desfavorable
2020-01-03;Avda. Francia;2020;43;40;35;12;4;3;4;1;1;1;4;Desfavorable
2020-01-04;Avda. Francia;2020;27;25;34;19;5;2;3;1;1;1;3;Regular
2020-01-05;Avda. Francia;2020;14;13;29;22;3;1;2;1;1;1;2;Razonablemente buena
2020-01-06;Avda. Francia;2020;20;18;31;27;4;1;2;1;1;1;2;Razonablemente buena
2020-01-07;Avda. Francia;2020;32;30;44;13;4;2;4;2;1;1;4;Desfavorable
2020-01-08;Avda. Francia;2020;38;35;42;12;5;2;4;2;1;1;4;Desfavorable
2020-01-09;Avda. Francia;2020;32;29;40;18;5;2;4;1;1;1;4;Desfavorable
2020-01-10;Avda. Francia;2020;24;21;36;26;4;2;3;1;1;1;3;Regular
2020-01-11;Avda. Francia;2020;10;9;31;35;4;1;1;1;1;1;1;Buena
2020-01-12;Avda. Francia;2020;15;14;29;30;4;1;2;1;1;1;2;Razonablemente buena
2020-01-13;Avda. Francia;2020;26;24;47;17;5;2;3;2;1;1;3;Regular
2020-01-14;Avda. Francia;2020;28;25;53;17;6;2;3;2;1;1;3;Regular
2020-01-15;Avda. Francia;2020;27;24;48;21;4;2;3;2;1;1;3;Regular
2020-01-16;Avda. Francia;2020;32;29;61;13;7;2;4;2;1;1;4;Desfavorable
2020-01-17;Avda. Francia;2020;14;11;43;31;4;1;2;2;1;1;2;Razonablemente buena
2020-01-18;Avda. Francia;2020;6;6;38;30;4;1;1;1;1;1;1;Buena
2020-01-19;Avda. Francia;2020;3;3;10;60;5;1;1;1;2;1;2;Razonablemente buena
2020-01-20;Avda. Francia;2020;3;3;6;59;4;1;1;1;2;1;2;Razonablemente buena
2020-01-21;Avda. Francia;2020;5.67460602698712;3.7338545936379;23;44;4;1;1;1;1;1;1;Buena
2020-01-22;Avda. Francia;2020;7.30954321735931;4.43258819429603;22;47;5;1;1;1;1;1;1;Buena
2020-01-23;Avda. Francia;2020;8.94448040773149;5.13132179495416;25;28;3;1;1;1;1;1;1;Buena
2020-01-24;Avda. Francia;2020;10.5794175981037;5.8300553956123;43;21;5;1;1;2;1;1;2;Razonablemente buena
2020-01-25;Avda. Francia;2020;12.2143547884759;6.52878899627043;29;32;4;1;1;1;1;1;1;Buena
2020-01-26;Avda. Francia;2020;13.849291978848;7.22752259692856;32;22;6;1;1;1;1;1;1;Buena
2020-01-27;Avda. Francia;2020;17;8;18;44;4;1;1;1;1;1;1;Buena
2020-01-28;Avda. Francia;2020;14;7;17;46;4;1;1;1;1;1;1;Buena
2020-01-29;Avda. Francia;2020;11;5;21;38;3;1;1;1;1;1;1;Buena
2020-01-30;Avda. Francia;2020;16;7;20;41;4;1;1;1;1;1;1;Buena
2020-01-31;Avda. Francia;2020;17;8;22;38;5;1;1;1;1;1;1;Buena
2020-02-01;Avda. Francia;2020;8;5;20;32;3;1;1;1;1;1;1;Buena
2020-02-02;Avda. Francia;2020;10;7;18;30;4;1;1;1;1;1;1;Buena
2020-02-03;Avda. Francia;2020;10.3455703110036;7.44845847802774;38;15;5;1;1;1;1;1;1;Buena
2020-02-04;Avda. Francia;2020;10.550770167561;7.95219002428341;34;21;5;1;1;1;1;1;1;Buena
2020-02-05;Avda. Francia;2020;10.7559700241184;8.45592157053909;15;64;5;1;1;1;2;1;2;Razonablemente buena
2020-02-06;Avda. Francia;2020;10.9611698806758;8.95965311679476;24;45;5;1;1;1;1;1;1;Buena
2020-02-07;Avda. Francia;2020;11.1663697372331;9.46338466305043;44;22;4.67241856334628;1;1;2;1;1;2;Razonablemente buena
2020-02-08;Avda. Francia;2020;12;10;30;29;4.67835847697399;1;1;1;1;1;1;Buena
2020-02-09;Avda. Francia;2020;11;10;33;29;4.68429839060171;1;1;1;1;1;1;Buena
2020-02-10;Avda. Francia;2020;5;3;21;39;4.69023830422942;1;1;1;1;1;1;Buena
2020-02-11;Avda. Francia;2020;11;6;34;23;4.69617821785714;1;1;1;1;1;1;Buena
2020-02-12;Avda. Francia;2020;12;9;30;32;4.70211813148485;1;1;1;1;1;1;Buena
2020-02-13;Avda. Francia;2020;25;22;37;23;4.70805804511257;2;3;1;1;1;3;Regular
2020-02-14;Avda. Francia;2020;28;15;39;17;4.71399795874028;2;2;1;1;1;2;Razonablemente buena
2020-02-15;Avda. Francia;2020;26;20;26;32;6;2;2;1;1;1;2;Razonablemente buena
2020-02-16;Avda. Francia;2020;56;46;23;35;5;4;4;1;1;1;4;Desfavorable
2020-02-17;Avda. Francia;2020;66;49;31;32;5;4;4;1;1;1;4;Desfavorable
2020-02-18;Avda. Francia;2020;14;11;21;48;3;1;2;1;1;1;2;Razonablemente buena
2020-02-19;Avda. Francia;2020;7;5;23;45;4;1;1;1;1;1;1;Buena
2020-02-20;Avda. Francia;2020;21;14;31;27;4.32144379439921;2;2;1;1;1;2;Razonablemente buena
2020-02-21;Avda. Francia;2020;36;24;34;28;4.30054779662307;2;3;1;1;1;3;Regular
2020-02-22;Avda. Francia;2020;30;23;31;35;4.27965179884693;2;3;1;1;1;3;Regular
2020-02-23;Avda. Francia;2020;25;19;31;38;4.25875580107078;2;2;1;1;1;2;Razonablemente buena
2020-02-24;Avda. Francia;2020;33;16;45;27;4.23785980329464;2;2;2;1;1;2;Razonablemente buena
2020-02-25;Avda. Francia;2020;40;15;40;29;4.2169638055185;2;2;1;1;1;2;Razonablemente buena
2020-02-26;Avda. Francia;2020;29;6;35;35;4.19606780774235;2;1;1;1;1;2;Razonablemente buena
2020-02-27;Avda. Francia;2020;75;12;27;39;4.17517180996621;4;2;1;1;1;4;Desfavorable
2020-02-28;Avda. Francia;2020;209;25;22;43;4;6;3;1;1;1;6;Extremadamente desfavorable
2020-02-29;Avda. Francia;2020;114;16;14;51;4;5;2;1;2;1;5;Muy desfavorable
2020-03-01;Avda. Francia;2020;11;4;5;72;5;1;1;1;2;1;2;Razonablemente buena
2020-03-02;Avda. Francia;2020;44;5;9;75;4;3;1;1;2;1;3;Regular
2020-03-03;Avda. Francia;2020;14;4;8;62;4;1;1;1;2;1;2;Razonablemente buena
2020-03-04;Avda. Francia;2020;9;3;14;45;4;1;1;1;1;1;1;Buena
2020-03-05;Avda. Francia;2020;14;4;13;54;4;1;1;1;2;1;2;Razonablemente buena
2020-03-06;Avda. Francia;2020;14;3;8;73;3;1;1;1;2;1;2;Razonablemente buena
2020-03-07;Avda. Francia;2020;10;5;15;65;4;1;1;1;2;1;2;Razonablemente buena
2020-03-08;Avda. Francia;2020;9;5;22;47;4;1;1;1;1;1;1;Buena
2020-03-09;Avda. Francia;2020;15;5;25;46;4;1;1;1;1;1;1;Buena
2020-03-10;Avda. Francia;2020;16;6;32;44;3;1;1;1;1;1;1;Buena
2020-03-11;Avda. Francia;2020;22;11;44;30;4;2;2;2;1;1;2;Razonablemente buena
2020-03-12;Avda. Francia;2020;21;14;30;46;4;2;2;1;1;1;2;Razonablemente buena
2020-03-13;Avda. Francia;2020;19;13;15;66;5;1;2;1;2;1;2;Razonablemente buena
2020-03-14;Avda. Francia;2020;11;8;19;39;4;1;1;1;1;1;1;Buena
2020-03-15;Avda. Francia;2020;8;6;6;69;3;1;1;1;2;1;2;Razonablemente buena
2020-03-16;Avda. Francia;2020;4;4;10;67;4;1;1;1;2;1;2;Razonablemente buena
2020-03-17;Avda. Francia;2020;10;7;11;47;4;1;1;1;1;1;1;Buena
2020-03-18;Avda. Francia;2020;12;8;8;66;3;1;1;1;2;1;2;Razonablemente buena
2020-03-19;Avda. Francia;2020;14;10;5;68;3;1;1;1;2;1;2;Razonablemente buena
2020-03-20;Avda. Francia;2020;9;7;5;80;3;1;1;1;2;1;2;Razonablemente buena
2020-03-21;Avda. Francia;2020;10;7;3;84;3;1;1;1;2;1;2;Razonablemente buena
2020-03-22;Avda. Francia;2020;7;6;2;76;4;1;1;1;2;1;2;Razonablemente buena
2020-03-23;Avda. Francia;2020;6;4;5;67;4;1;1;1;2;1;2;Razonablemente buena
2020-03-24;Avda. Francia;2020;11;7;1;89;4;1;1;1;2;1;2;Razonablemente buena
2020-03-25;Avda. Francia;2020;6;5;6;66;4;1;1;1;2;1;2;Razonablemente buena
2020-03-26;Avda. Francia;2020;14;9;8;60;4;1;1;1;2;1;2;Razonablemente buena
2020-03-27;Avda. Francia;2020;8;6;10;67;3;1;1;1;2;1;2;Razonablemente buena
2020-03-28;Avda. Francia;2020;11;8;4;73;4;1;1;1;2;1;2;Razonablemente buena
2020-03-29;Avda. Francia;2020;10;7;4;64;3;1;1;1;2;1;2;Razonablemente buena
2020-03-30;Avda. Francia;2020;12;8;2;76;4;1;1;1;2;1;2;Razonablemente buena
2020-03-31;Avda. Francia;2020;5;4;5;57;4;1;1;1;2;1;2;Razonablemente buena
2020-04-01;Avda. Francia;2020;3;2;7;72;3;1;1;1;2;1;2;Razonablemente buena
2020-04-02;Avda. Francia;2020;4;3;3;80;4;1;1;1;2;1;2;Razonablemente buena
2020-04-03;Avda. Francia;2020;7;5;7;65;3;1;1;1;2;1;2;Razonablemente buena
2020-04-04;Avda. Francia;2020;7;6;7;71;3;1;1;1;2;1;2;Razonablemente buena
2020-04-05;Avda. Francia;2020;7;5;3;88;3;1;1;1;2;1;2;Razonablemente buena
2020-04-06;Avda. Francia;2020;9;7;6;80;4;1;1;1;2;1;2;Razonablemente buena
2020-04-07;Avda. Francia;2020;8;6;3;96;4;1;1;1;2;1;2;Razonablemente buena
2020-04-08;Avda. Francia;2020;13;9;7;83;4;1;1;1;2;1;2;Razonablemente buena
2020-04-09;Avda. Francia;2020;13;8;7;86;3;1;1;1;2;1;2;Razonablemente buena
2020-04-10;Avda. Francia;2020;20;14;7;76;3;1;2;1;2;1;2;Razonablemente buena
2020-04-11;Avda. Francia;2020;15;11;7;76;3;1;2;1;2;1;2;Razonablemente buena
2020-04-12;Avda. Francia;2020;12;9;2;99;3;1;1;1;2;1;2;Razonablemente buena
2020-04-13;Avda. Francia;2020;12;9;2;102;4;1;1;1;3;1;3;Regular
2020-04-14;Avda. Francia;2020;7;5;3;89;4;1;1;1;2;1;2;Razonablemente buena
2020-04-15;Avda. Francia;2020;18;13;7;58;3;1;2;1;2;1;2;Razonablemente buena
2020-04-16;Avda. Francia;2020;17;12;10;64;4;1;2;1;2;1;2;Razonablemente buena
2020-04-17;Avda. Francia;2020;17;13;12;60;4;1;2;1;2;1;2;Razonablemente buena
2020-04-18;Avda. Francia;2020;18;15;9;51;4;1;2;1;2;1;2;Razonablemente buena
2020-04-19;Avda. Francia;2020;5;4;4;62;4;1;1;1;2;1;2;Razonablemente buena
2020-04-20;Avda. Francia;2020;6;5;9;50;4;1;1;1;1;1;1;Buena
2020-04-21;Avda. Francia;2020;5;3;10;59;5;1;1;1;2;1;2;Razonablemente buena
2020-04-22;Avda. Francia;2020;5;3;7;65;4;1;1;1;2;1;2;Razonablemente buena
2020-04-23;Avda. Francia;2020;11;7;11;75;3;1;1;1;2;1;2;Razonablemente buena
2020-04-24;Avda. Francia;2020;12;9;12;73;4;1;1;1;2;1;2;Razonablemente buena
2020-04-25;Avda. Francia;2020;10;8;8;78;4;1;1;1;2;1;2;Razonablemente buena
2020-04-26;Avda. Francia;2020;10;9;8;63;3;1;1;1;2;1;2;Razonablemente buena
2020-04-27;Avda. Francia;2020;13;9;10;53;4;1;1;1;2;1;2;Razonablemente buena
2020-04-28;Avda. Francia;2020;7;4;4;72;4;1;1;1;2;1;2;Razonablemente buena
2020-04-29;Avda. Francia;2020;7;4;5;72;3;1;1;1;2;1;2;Razonablemente buena
2020-04-30;Avda. Francia;2020;7;3;4;72;4;1;1;1;2;1;2;Razonablemente buena
2020-05-01;Avda. Francia;2020;5;3;1;61;4;1;1;1;2;1;2;Razonablemente buena
2020-05-02;Avda. Francia;2020;6;3;6;50;3;1;1;1;1;1;1;Buena
2020-05-03;Avda. Francia;2020;8;5;12;55;3;1;1;1;2;1;2;Razonablemente buena
2020-05-04;Avda. Francia;2020;9;7;8;64;4;1;1;1;2;1;2;Razonablemente buena
2020-05-05;Avda. Francia;2020;14;9;15;49;4;1;1;1;1;1;1;Buena
2020-05-06;Avda. Francia;2020;12;7;14;53;3;1;1;1;2;1;2;Razonablemente buena
2020-05-07;Avda. Francia;2020;11;8;11;65;4;1;1;1;2;1;2;Razonablemente buena
2020-05-08;Avda. Francia;2020;8;5;6;75;4;1;1;1;2;1;2;Razonablemente buena
2020-05-09;Avda. Francia;2020;11;8;5;74;3;1;1;1;2;1;2;Razonablemente buena
2020-05-10;Avda. Francia;2020;8;5;2;69;4;1;1;1;2;1;2;Razonablemente buena
2020-05-11;Avda. Francia;2020;6;3;4;70;5;1;1;1;2;1;2;Razonablemente buena
2020-05-12;Avda. Francia;2020;7;4;8;65;4;1;1;1;2;1;2;Razonablemente buena
2020-05-13;Avda. Francia;2020;5;3;8;79;3;1;1;1;2;1;2;Razonablemente buena
2020-05-14;Avda. Francia;2020;4;3;8;74;3;1;1;1;2;1;2;Razonablemente buena
2020-05-15;Avda. Francia;2020;5;3;10;60;4;1;1;1;2;1;2;Razonablemente buena
2020-05-16;Avda. Francia;2020;7;5;8;61;4;1;1;1;2;1;2;Razonablemente buena
2020-05-17;Avda. Francia;2020;6;5;7;68;3;1;1;1;2;1;2;Razonablemente buena
2020-05-18;Avda. Francia;2020;9;6;13;57;4;1;1;1;2;1;2;Razonablemente buena
2020-05-19;Avda. Francia;2020;19;7;18;72;4;1;1;1;2;1;2;Razonablemente buena
2020-05-20;Avda. Francia;2020;13;8;15;76;3;1;1;1;2;1;2;Razonablemente buena
2020-05-21;Avda. Francia;2020;18;9;20;76;5;1;1;1;2;1;2;Razonablemente buena
2020-05-22;Avda. Francia;2020;15;7;17;80;5;1;1;1;2;1;2;Razonablemente buena
2020-05-23;Avda. Francia;2020;11;6;11;83;4;1;1;1;2;1;2;Razonablemente buena
2020-05-24;Avda. Francia;2020;7;4;4;76;4;1;1;1;2;1;2;Razonablemente buena
2020-05-25;Avda. Francia;2020;8;4;12;62;4;1;1;1;2;1;2;Razonablemente buena
2020-05-26;Avda. Francia;2020;9;6;8;75;3;1;1;1;2;1;2;Razonablemente buena
2020-05-27;Avda. Francia;2020;14;7;8;89;4;1;1;1;2;1;2;Razonablemente buena
2020-05-28;Avda. Francia;2020;8;5;6;89;4;1;1;1;2;1;2;Razonablemente buena
2020-05-29;Avda. Francia;2020;16;6;12;84;5;1;1;1;2;1;2;Razonablemente buena
2020-05-30;Avda. Francia;2020;7;4;6;88;4;1;1;1;2;1;2;Razonablemente buena
2020-05-31;Avda. Francia;2020;6;4;4;91;4;1;1;1;2;1;2;Razonablemente buena
2020-06-01;Avda. Francia;2020;11;5;10;82;4;1;1;1;2;1;2;Razonablemente buena
2020-06-02;Avda. Francia;2020;7;4;9;82;3;1;1;1;2;1;2;Razonablemente buena
2020-06-03;Avda. Francia;2020;15;8;15;79;4;1;1;1;2;1;2;Razonablemente buena
2020-06-04;Avda. Francia;2020;16;7;14;62;3;1;1;1;2;1;2;Razonablemente buena
2020-06-05;Avda. Francia;2020;8;4;12;75;3;1;1;1;2;1;2;Razonablemente buena
2020-06-06;Avda. Francia;2020;13;7;12;78;4;1;1;1;2;1;2;Razonablemente buena
2020-06-07;Avda. Francia;2020;7;5;4;72;4;1;1;1;2;1;2;Razonablemente buena
2020-06-08;Avda. Francia;2020;4;3;9;44;3;1;1;1;1;1;1;Buena
2020-06-09;Avda. Francia;2020;7;4;9;63;3;1;1;1;2;1;2;Razonablemente buena
2020-06-10;Avda. Francia;2020;9;5;9;69;5;1;1;1;2;1;2;Razonablemente buena
2020-06-11;Avda. Francia;2020;27;6;12;70;4;2;1;1;2;1;2;Razonablemente buena
2020-06-12;Avda. Francia;2020;27;4;4;68;3;2;1;1;2;1;2;Razonablemente buena
2020-06-13;Avda. Francia;2020;12;4;3;79;3;1;1;1;2;1;2;Razonablemente buena
2020-06-14;Avda. Francia;2020;11;5;9;76;3;1;1;1;2;1;2;Razonablemente buena
2020-06-15;Avda. Francia;2020;12;5;10;70;3;1;1;1;2;1;2;Razonablemente buena
2020-06-16;Avda. Francia;2020;9;5;8;68;3;1;1;1;2;1;2;Razonablemente buena
2020-06-17;Avda. Francia;2020;7;4;9;68;3;1;1;1;2;1;2;Razonablemente buena
2020-06-18;Avda. Francia;2020;7;4;6;71;3;1;1;1;2;1;2;Razonablemente buena
2020-06-19;Avda. Francia;2020;5;4;7;63;3;1;1;1;2;1;2;Razonablemente buena
2020-06-20;Avda. Francia;2020;6;5;6;56;3;1;1;1;2;1;2;Razonablemente buena
2020-06-21;Avda. Francia;2020;6;5;6;58.0190216608832;3;1;1;1;2;1;2;Razonablemente buena
2020-06-22;Avda. Francia;2020;6;4;13;57.1164442014524;4;1;1;1;2;1;2;Razonablemente buena
2020-06-23;Avda. Francia;2020;6;4;8;56.2138667420215;3;1;1;1;2;1;2;Razonablemente buena
2020-06-24;Avda. Francia;2020;5;4;8;55.3112892825906;3;1;1;1;2;1;2;Razonablemente buena
2020-06-25;Avda. Francia;2020;9;4;12;50;3;1;1;1;1;1;1;Buena
2020-06-26;Avda. Francia;2020;6;3;10;61;4;1;1;1;2;1;2;Razonablemente buena
2020-06-27;Avda. Francia;2020;7;4;8;61;4;1;1;1;2;1;2;Razonablemente buena
2020-06-28;Avda. Francia;2020;7;5;6;60.0155454309553;5;1;1;1;2;1;2;Razonablemente buena
2020-06-29;Avda. Francia;2020;12;7;7;60.1199584686704;4;1;1;1;2;1;2;Razonablemente buena
2020-06-30;Avda. Francia;2020;11;6;6;60.2243715063854;4;1;1;1;2;1;2;Razonablemente buena
2020-07-01;Avda. Francia;2020;15;6;9;60.3287845441005;4;1;1;1;2;1;2;Razonablemente buena
2020-07-02;Avda. Francia;2020;12.1135315964806;5.37816800984598;12;60.4331975818155;4;1;1;1;2;1;2;Razonablemente buena
2020-07-03;Avda. Francia;2020;10.7941073817726;4.78025233931289;9;61;3;1;1;1;2;1;2;Razonablemente buena
2020-07-04;Avda. Francia;2020;9.47468316706456;4.18233666877979;6;59;3;1;1;1;2;1;2;Razonablemente buena
2020-07-05;Avda. Francia;2020;8.15525895235655;3.5844209982467;7;63;3;1;1;1;2;1;2;Razonablemente buena
2020-07-06;Avda. Francia;2020;6;3;16;58;4;1;1;1;2;1;2;Razonablemente buena
2020-07-07;Avda. Francia;2020;8;2;11;59;4;1;1;1;2;1;2;Razonablemente buena
2020-07-08;Avda. Francia;2020;4;3;11;58;4;1;1;1;2;1;2;Razonablemente buena
2020-07-09;Avda. Francia;2020;8;6;13;62;3;1;1;1;2;1;2;Razonablemente buena
2020-07-10;Avda. Francia;2020;14;9;11;80;4;1;1;1;2;1;2;Razonablemente buena
2020-07-11;Avda. Francia;2020;17;11;6;71;3;1;2;1;2;1;2;Razonablemente buena
2020-07-12;Avda. Francia;2020;14;10;8;62;3;1;1;1;2;1;2;Razonablemente buena
2020-07-13;Avda. Francia;2020;14;9;13;59;3;1;1;1;2;1;2;Razonablemente buena
2020-07-14;Avda. Francia;2020;13;9;15;68;3.26224889647062;1;1;1;2;1;2;Razonablemente buena
2020-07-15;Avda. Francia;2020;12;8;16;72;3.25265858495065;1;1;1;2;1;2;Razonablemente buena
2020-07-16;Avda. Francia;2020;10;7;10;85;3;1;1;1;2;1;2;Razonablemente buena
2020-07-17;Avda. Francia;2020;10;7;9;67;3;1;1;1;2;1;2;Razonablemente buena
2020-07-18;Avda. Francia;2020;12;8;8;56;3;1;1;1;2;1;2;Razonablemente buena
2020-07-19;Avda. Francia;2020;13;9;8;66;4;1;1;1;2;1;2;Razonablemente buena
