Fecha;ICA_diario_avg;Temperatura;Velocidad.del.viento;Precipitacion;Radiacion.solar;NOx;PM10;O3
2015-01-01;1.8;9.8;2;0;101;76;15;28
2015-01-02;2.2;11.4;2;0;109;201;19.1592248903749;20
2015-01-03;2.2;14.1;2;0;111;178;21.4895696672525;17
2015-01-04;2;13.4;2.1;0;108;111;23.8199144441301;28
2015-01-05;2.4;10.4;2.2;0;106;153.648945493346;26.1502592210078;24
2015-01-06;3.4;9.6;1;0;97;163.986422497029;28.4806039978854;28
2015-01-07;3.2;10.5;1.9;0;67;210;37;22
2015-01-08;3.6;10.3;1.5;0;105;167;36;18
2015-01-09;2.6;11.9;1.8;0;113;226;36;16
2015-01-10;2.2;15.3;1.9;0;117;178;27;17
2015-01-11;2.2;14.9;2.3;0;110;144;20;16
2015-01-12;2.2;11.7;2.1;0;103;145;23;23.4701316249719
2015-01-13;2.8;12.8;1.8;0;109;153;30;28.2246931007986
2015-01-14;2.4;13.8;2;0;114;112;32;32.9792545766253
2015-01-15;2.6;14.8;2.4;0;109;164;45;33
2015-01-16;2;13.1;4.4;0;75;74;33;55
2015-01-17;1.4;10.1;3.5;0;120;71;17;58
2015-01-18;1.4;8.3;1.2;1.4;82;62;12;49
2015-01-19;1.6;7.5;1.2;5.2;20;108;8;32
2015-01-20;1.8;7.5;1.7;0;103;133;33;28
2015-01-21;1.4;8.4;3.8;0;101;72;34;37
2015-01-22;1.4;9.5;3.8;0;102;73;24;55
2015-01-23;1.8;11;4.4;0;131;72;20;65
2015-01-24;1.6;11.3;4;0;129;68;23;51
2015-01-25;2;13.8;3.5;0;134;87;16;60
2015-01-26;2.2;10.3;1.5;0;135;174;36;31
2015-01-27;2;12.3;3.5;0;126;103;61;46.9591767141619
2015-01-28;2;11.5;2.4;0;139;128;48;51.6630980968154
2015-01-29;2.4;13.8;5.7;0;107;56;63;56.3670194794689
2015-01-30;3.2;17.7;15.2;5.8;127;18;87;61
2015-01-31;2;13.3;7.7;2.4;130;31;13;70
2015-02-01;2;10.2;6.9;0;137;22;8;70
2015-02-02;1.6;9.5;4.7;0;94;45;24;49
2015-02-03;2;11.9;6.4;0.2;144;35;26.3179983257796;63
2015-02-04;2;7.2;4.8;0;84;55.2341881118058;25.8922063717001;69
2015-02-05;2.2;7.4;6.4;0;134;61.759377971339;25.4664144176205;69
2015-02-06;2;6.7;4.2;0;141;71;25.040622463541;53
2015-02-07;2.2;5.9;0.8;0;50;88;24.6148305094614;23
2015-02-08;1.6;8.3;3;0;157;57;24.1890385553819;48
2015-02-09;1.8;8.6;2.7;0;122;96;23.7632466013024;53
2015-02-10;1.8;10.2;1.1;0;116;113;23.3374546472228;70
2015-02-11;1.8;10.5;2.8;0;57;56;22;64
2015-02-12;2;9.6;0.7;1.8;37;122;25;37
2015-02-13;2;12.2;2.2;0.2;145;113;28;33
2015-02-14;1.8;14.4;4.2;0;87;43;16;61
2015-02-15;1.4;16.2;2.4;0;119;45;9;59
2015-02-16;1.6;14.2;2.5;0;139;92;23;53
2015-02-17;1.4;12;5.2;0.6;63;41;13;56
2015-02-18;1.8;11.8;1.9;0;101;91;20;59
2015-02-19;2.2;10.3;1.6;0.2;89;102;27;59
2015-02-20;2.4;9.9;2.6;0;167;98;26;53
2015-02-21;2;11.9;5.1;0;99;43;24;57.8341733526805
2015-02-22;2;12.8;4.9;0;182;41;12;59.8246072444716
2015-02-23;1.6;15.4;5.5;0;111;43;19;61.8150411362626
2015-02-24;2;13.5;7.1;0;158;42;11;63.8054750280536
2015-02-25;2;14.6;5.4;0;79;59;16;65.7959089198447
2015-02-26;1.8;18.4;5.2;0;194;63;12;67.7863428116357
2015-02-27;2;14.9;6.4;0;186;44;24;78
2015-02-28;1.8;12.2;2.1;0;179;88;18;61
2015-03-01;1.2;18.4;3.7;0;175;45;11;49
2015-03-02;1.2;21.3;3.7;0;210;49;15;36
2015-03-03;1.6;15.6;1.7;0;151;66;16;49
2015-03-04;2.4;14.2;4.3;0.1;156;59;39;53
2015-03-05;2.4;12.7;3.9;0;215;97;18;65
2015-03-06;2.4;11.7;2.7;0;211;118;23;43
2015-03-07;2.4;13.2;1.9;0;214;90;27;55
2015-03-08;2.2;11.9;0.8;0;145;65;26;68
2015-03-09;2.8;13;0.9;0;182;122;30;52
2015-03-10;3.4;13.2;1.5;0;208;126;37;49
2015-03-11;4;13.9;1.3;0;202;154;48;39
2015-03-12;3.8;15.8;2.5;0;213;120;44;62
2015-03-13;4;13.1;1.4;0;173;87;38;69
2015-03-14;2.2;12.1;2.5;0.5;148;84;25;62
2015-03-15;2;11.1;2.4;0.4;168;68;22;78
2015-03-16;2;10;1.5;0.6;217;89;17;75
2015-03-17;2;9.9;2.4;0;200;62;24;82
2015-03-18;2.2;11.1;4.5;5;42;52.0215149182787;22.0998881182068;100
2015-03-19;2.6;12;11.5;3.9;25;14;24;117
2015-03-20;2.4;11.5;13.5;11.7;50;16;21;112
2015-03-21;2;9.7;2.6;21.6;96;42.5241263887154;17.9206776018059;88
2015-03-22;2;7.6;2.4;4;37;45.9035018118182;16.0562008075887;81
2015-03-23;2;6.4;2.6;17.8;48;49.282877234921;14.1917240133714;93
2015-03-24;2;9.334167650514;3.8;4.8;49;52.6622526580238;12.3272472191542;89
2015-03-25;2;12;5.1;0;218;46;6;88
2015-03-26;2;12.9;3.8;0;247;88;8;76
2015-03-27;1.6;19.8;5.1;0;256;48;7;73
2015-03-28;1.6;20.2;2.8;0;261;67;8;68
2015-03-29;1.4;18.3;2.6;0;243;52;11;73
2015-03-30;2;22.8;3;0;213;81;15;61
2015-03-31;2.2;22.5;1.7;0;261;110;18;61
2015-04-01;2;17;2.2;0;259;78;15;68
2015-04-02;2;15;1.7;0;262;71;14;57
2015-04-03;2;14.8;1.1;0;258;29;14;58
2015-04-04;2;13.7;2.1;0;221;26;9;60
2015-04-05;2;14.1;1.6;0;262;23;10;63
2015-04-06;2;12.8;1.7;2.6;139;25;6;84
2015-04-07;2;13.1;3.3;0;195;24;9;80
2015-04-08;2;13.2;2.2;0;252;36;8;94
2015-04-09;2;13.1;1.6;0;161;35;8;83
2015-04-10;2;13.8;1.2;0;240;54;12;79
2015-04-11;2;13.2;0.9;0.2;77;43;17;72
2015-04-12;2.2;13.8;2;0;214;19;16;88
2015-04-13;2;15.2;0.9;0;228;28;13;92
2015-04-14;2;15.9;0.8;0;237;71;16;58
2015-04-15;2;14.8;1.4;0.2;93;61;20;65
2015-04-16;2.2;18.2;2.3;0;243;57;16;54
2015-04-17;1.8;18.8;3.6;0;262;52;10;68
2015-04-18;2.2;17.4;1.1;0;262;40;12;74
2015-04-19;2;17.8;3.9;0;254;19;5;84
2015-04-20;2;16.2;1.6;0;287;49;10;72
2015-04-21;2;16;0.7;0;249;53;17;77
2015-04-22;2;16.5;1.1;0;211;48;20;77
2015-04-23;2.4;17.2;1.6;0;260;70;29;64
2015-04-24;3;17;2.2;0;247;51;37;68
2015-04-25;2.6;19.2;1.7;0;185;38;36;63
2015-04-26;2.4;20.5;4.2;0;220;19;24;65
2015-04-27;2.2;19.2;6.7;0;289;21;11;79
2015-04-28;1.8;17.7;3.5;2;299;43;14;72
2015-04-29;2;17.1;1.2;0;287;39;21;75
2015-04-30;2;17.4;1.6;0;308;45;26;75
2015-05-01;2.2;23.6;3;0;230;32;24;62
2015-05-02;1.8;22.9;2.2;0;313;43;19;69
2015-05-03;2.2;25.5;1.6;0;268;38;24;70
2015-05-04;2;20.9;1.6;0;209;27;24;96
2015-05-05;1.8;24.4;3.5;0;188;34;20;64
2015-05-06;1.8;20.8;2.7;0;323;42;14;73
2015-05-07;2;19.1;1.3;0;297;32;18;76
2015-05-08;2.4;24.1;3;0;330;66;35;56
2015-05-09;2;22.1;2.1;0;321;49;20;71
2015-05-10;2;20.7;2.2;0;314;42;16;74
2015-05-11;2;20.8;1.2;0;328;85;14;70
2015-05-12;2;20.9;1.2;0;327;83;19;68
2015-05-13;2;22.5;0.9;0;290;102;29;62
2015-05-14;3.6;32.3;3.5;0;291;148;102;55
2015-05-15;2;21.3;4.5;0.4;344;60;28;80
2015-05-16;2;20;3.1;0;344;53;8;84
2015-05-17;2;19.4;1.7;0;342;49;8;70
2015-05-18;2;19.4;3.4;0;332;78;13;66
2015-05-19;2;17.3;3;12;109;37;9;67
2015-05-20;2;16;3.2;0;343;66;8;71
2015-05-21;2;16.8;3.4;0;347;68;6;79
2015-05-22;2;16.5;3.2;0;341;71;9;78
2015-05-23;2;17.5;2.9;0;341;48;10;80
2015-05-24;2;18.2;1.7;0;242;47;9;85
2015-05-25;2;20.4;1.7;0;324;83;14;70
2015-05-26;2;20;3.5;0;343;72;11;65
2015-05-27;2;19.4;2.1;0;339;63;12;75
2015-05-28;2;19.2;2.5;0;283;59;15;83
2015-05-29;2;19.7;1.8;0;297;75;13;89
2015-05-30;2;19.8;1.7;1.2;316;43;13;83
2015-05-31;2;20.2;1.4;0;297;38;11;86
2015-06-01;2;20.8;1.7;0;301;53;13;82
2015-06-02;2;21.7;1.5;0;323;50;16;78
2015-06-03;2;22.2;1.6;0;336;85;13;79
2015-06-04;2;22.8;1.9;0;343;92;15;72
2015-06-05;2;22.8;1.1;0;338;88;16;72
2015-06-06;2;22.9;1.6;0;341;69;12;71
2015-06-07;2;23.3;1.9;0;348;60;10;74
2015-06-08;2;24.3;2.8;0;338;84;16;81
2015-06-09;2.2;23.7;1.7;0;323;87;20;88
2015-06-10;2.2;23.3;1.7;0;272;53;20;100
2015-06-11;2.6;22.1;1.6;0.6;112;49;24;82
2015-06-12;2;23.3;3.3;0;306;66;21;78
2015-06-13;2;20.6;3.7;25.2;158;32;17;76
2015-06-14;2;22.3;3.7;0;290;31;11;74
2015-06-15;2;19.9;2.6;19;227;68;15;75
2015-06-16;2;19.4;2;0.8;252;74;12;72
2015-06-17;2;21;2;0;323;93;18;65
2015-06-18;2;22.3;2;0;336;86;19;65
2015-06-19;2;23.2;2.4;0;335;79;25;82
2015-06-20;2;22.7;1.3;0;336;42;16;70
2015-06-21;2;23.3;2.3;0;329;41;16;75
2015-06-22;2;24;1.8;0;280;69;21;75
2015-06-23;2;25;3.2;0.2;240;79;18;76
2015-06-24;2;23;2;0;318;57;16;86
2015-06-25;2;23.6;2.3;0;325;71;15;77
2015-06-26;2;25.7;2.4;0;331;83;17;82
2015-06-27;2;26.4;1.2;0;329;55;21;84
2015-06-28;2;25.8;1.2;0;326;34;17;82
2015-06-29;2;25.5;1.5;0;321;45;17;85
2015-06-30;2;26;1.5;0;322;75;18;79
2015-07-01;2.2;25.3;1.1;0;298;54;18;63
2015-07-02;2;25.6;2.1;0;192;50;16;77
2015-07-03;2.2;25.6;2.9;0;276;34;16;87
2015-07-04;2;26.7;1.1;0;314;43;17;87
2015-07-05;2;26.6;1.6;0;322;36;20;94
2015-07-06;2.2;27.5;0.8;0;318;78;24;80
2015-07-07;2.2;28.5;1.7;0;315;91;30;72
2015-07-08;2.2;27.3;2.2;0;305;47;26;74
2015-07-09;2.6;25.7;3.2;0;287;50;23;75
2015-07-10;2;26.1;2.9;0;314;56;24;68
2015-07-11;2.4;25.5;2.1;0;200;30;20;70
2015-07-12;2;25.6;1.8;0;314;36;15;71
2015-07-13;2.4;26.2;1.4;0;313;55;21;62
2015-07-14;2.6;26.2;1.3;0;299;50;20;60
2015-07-15;2.2;26.3;1.4;0;305;52;19;73
2015-07-16;2.2;26.6;1.8;0;295;61;18;80
2015-07-17;2.2;26.6;1.7;0;299;70;20;74
2015-07-18;2.6;26.5;1.6;1;237;41;19;70
2015-07-19;2.4;26.5;2.1;0;228;39;23;56
2015-07-20;3;26.7;1.3;0;298;53;25;57
2015-07-21;3.2;27.1;1.8;0;293;50;28;57
2015-07-22;2;26.6;3.7;4;286;58;22;69
2015-07-23;1.8;26.3;2.4;0;316;70;14;59
2015-07-24;2.8;29;1.9;1.4;336;63;23;69
2015-07-25;1.8;27.3;2.4;0;291;30;18;70
2015-07-26;2.4;26.6;3.8;0.6;292;24;20;61
2015-07-27;2.4;27.8;1.3;0;319;50;22;59
2015-07-28;2.2;27.4;2.2;0;285;43;17;65
2015-07-29;2.6;27.2;1.8;0;269;53;18;58
2015-07-30;1.8;25.8;3.2;0.6;99;46;14;58
2015-07-31;2;24.7;4.7;2;150;52;10;63
2015-08-01;1.8;23.5;1.9;0.8;259;32;6;85
2015-08-02;2;24.5;2.4;0;307;35;7;70.5566587000584
2015-08-03;2;26;2.2;0;256;53;11;62
2015-08-04;2;26.7;1.5;0;289;53;12;69
2015-08-05;2;26.6;1.8;0;296;47;11;66
2015-08-06;2.4;27.1;1.3;0;243;45;11;66
2015-08-07;2.4;27.6;2;6.4;221;49;14;58
2015-08-08;2.2;25.5;1.6;6.8;103;34;14;53
2015-08-09;2;24.4;2;0;192;26;10;57
2015-08-10;2;25.3;1.3;0;272;46;11;65
2015-08-11;2.2;26.4;1.9;0.4;211;42;14;60
2015-08-12;2.2;27;2.1;0;269;38;18;62
2015-08-13;2;29.3;4.2;0;309;36;16;59
2015-08-14;2;25.7;2.8;0;290;50;7;69
2015-08-15;2;23.4;2;0;150;25;5;67
2015-08-16;2;23.7;3.4;0;262;28;6;63
2015-08-17;2;24.5;2.9;0.2;172;41;10;61
2015-08-18;2;23;5.9;0;157;22;7;67
2015-08-19;2;24;2.5;0;178;30;5;69
2015-08-20;2;25.7;2.5;0;268;40;8;70
2015-08-21;2;25.4;2.3;0;251;45;9;70
2015-08-22;2;24.8;2;0;229;29;7;73
2015-08-23;2;26.9;3.4;0;264;19;9;59
2015-08-24;2.4;26.6;5.1;0;292;37;57;66
2015-08-25;2;24.8;2.1;0;279;46;11;73
2015-08-26;2;25;2.6;0;267;51;14;69
2015-08-27;2;25.2;3.3;0;280;49;7;62
2015-08-28;2;25.5;1.4;0;274;58;12;66
2015-08-29;2;25.6;1.2;0;220;36;6;63
2015-08-30;2;25.7;1.3;0;255;29;9;61
2015-08-31;2;25.6;2.2;3.6;185;56;16;53
2015-09-01;2;25;1.3;0;240;63;10;63
2015-09-02;2;24.2;2;0;191;48;8;70
2015-09-03;2;23.8;4.5;0.2;179;54;8;73
2015-09-04;2;21.2;6.5;2.6;105;28;5;77
2015-09-05;2.4;21.1;1.9;0;172;45;4;72
2015-09-06;2.4;19.5;1.1;4;70;35;5;67
2015-09-07;2.4;18.7;0.7;11.4;44;90;11;39
2015-09-08;2.4;20;1.4;11.4;160;69;7;60
2015-09-09;2;20.9;1.8;0;244;81;8;64
2015-09-10;2.4;22.7;3.2;0;197;75;11;64
2015-09-11;2;24;1.8;0;222;77;8;78
2015-09-12;2.4;22.9;1.1;0.4;118;64;9;77
2015-09-13;2;25;4.2;0;202;28;8;60
2015-09-14;2;24.2;5.2;0;245;43;13;60
2015-09-15;2;23.8;2.7;0;229;70;15;55
2015-09-16;2;26.1;4.8;0;247;47;16.6173503429518;60
2015-09-17;2;23.1;4.8;0;254;35;18.406114747151;70
2015-09-18;2;21.3;1.9;3.2;208;69;20.1948791513502;67
2015-09-19;2;20.8;2.7;0;252;57;17;69
2015-09-20;2;21.8;3.1;0;249;37;20;65
2015-09-21;2.2;22.5;2.5;0;245;82;36;67
2015-09-22;2.4;22.4;1.8;0;246;99;40;63
2015-09-23;2.2;22.2;2.3;0;239;82;44;59
2015-09-24;2;20.4;2.2;0;241;83;20;64
2015-09-25;2.2;20.6;2;0;237;95;36;53
2015-09-26;2.2;21.2;1.5;0;198;59;31;69
2015-09-27;2.2;19.2;2;28.2;46;54;30;51
2015-09-28;2;17.7;1.8;0;96;78;26;57
2015-09-29;2.2;17.5;3.1;6.5;115;60;34;63
2015-09-30;2.2;19.4;1.7;2.8;209;78;29;73
2015-10-01;2.4;19.3;2.6;0.4;195;77;62;64
2015-10-02;2.4;20.2;2.9;0;199;89;67;66
2015-10-03;2.2;20.6;1.7;0;83;87;48;35
2015-10-04;2.2;22;1;0;173;73;47;46
2015-10-05;2.4;25.6;5.2;0;81;79;74;36
2015-10-06;2.4;24.2;4.7;0;126;45;63;52
2015-10-07;2;20.5;2.8;0;194;92;34;59
2015-10-08;2.2;17.7;1.8;4.2;58;100;35;56.0095218961286
2015-10-09;1.6;18.4;2;0.2;191;53;21;59
2015-10-10;2;18.5;1.7;0;197;54;29;55
2015-10-11;2;21.5;2.2;0;159;43;34;49
2015-10-12;2;21.7;1.8;0;157;58;32;40
2015-10-13;1.6;17.5;2;13.2;50;63;20;41
2015-10-14;2;16.2;1.7;0;198;99;38;47
2015-10-15;2.2;15.7;1.8;0;207;167;52;51
2015-10-16;2.4;17.4;1.9;0;148;106;55;63
2015-10-17;2.4;19;2.3;0;134;38;31;78
2015-10-18;2.4;19.9;1.1;0;174;46;33;66
2015-10-19;2.4;18.5;2.2;0.8;64;67;30;57
2015-10-20;2.4;16.9;2;3.6;36;61;30;40
2015-10-21;2.4;15.6;2.1;0;160;94;39;33
2015-10-22;2.4;15.4;2.3;0;189;105;47;38
2015-10-23;2.6;16.5;1.8;0;151;144;54;28
2015-10-24;2.8;16.9;1.4;0;80;87;42;40
2015-10-25;2.6;17.2;2.5;1.4;57;42;34;58
2015-10-26;2.4;17.3;0.7;0;48;100;35;49
2015-10-27;2.4;17.8;1.9;1;122;105;46;29
2015-10-28;1.8;17.3;4.7;0;156;59;27;49
2015-10-29;2.4;18.9;2.1;0;163;106;44;39
2015-10-30;2.2;17.7;1.4;0;128;97;36;46
2015-10-31;2;16.7;1.9;0.6;65;52;28;49
2015-11-01;2.4;17.6;4.6;1.8;91;22;42;76
2015-11-02;2.4;17.2;4.6;32.8;38;73;45;56
2015-11-03;2;16.1;1;0;131;114;24;22
2015-11-04;2.2;17.8;2.2;0;152;130;26;28
2015-11-05;2.4;19.8;1.9;0;152;106;34;31
2015-11-06;2.4;18.4;1;0;153;160;45;25
2015-11-07;2.6;17.8;1.6;0;152;83;50;19
2015-11-08;2.8;16.7;1.3;0;135;68;43;38
2015-11-09;2.8;15.8;1.5;0;150;122;50;29
2015-11-10;2.6;16.1;1.4;0;153;155;55;19
2015-11-11;3.2;16;1.2;0;142;202;68;28
2015-11-12;3.4;15;0.9;0;72;152;62;22
2015-11-13;3.4;16.1;0.8;0;108;93;42;37
2015-11-14;3;15.5;1.5;0;136;84;28;29
2015-11-15;2.4;14.5;1.5;0;142;81;20;27
2015-11-16;2.6;15.2;1.2;0;143;178;35;17
2015-11-17;2.6;15;1.6;0;143;178;37;17
2015-11-18;2.8;14.5;1.9;0;136;184;42;18
2015-11-19;2.8;16.3;1.3;0;134;197;41;19
2015-11-20;2.8;19;3.9;0;129;113;62;20
2015-11-21;2.8;16.1;7.7;0;88;25;63;59
2015-11-22;1.8;11.4;3.8;0;125;48;10;49
2015-11-23;2;9.1;3.1;0;88;89;23;36
2015-11-24;2.2;10.4;2.2;0.4;138;161;47;29
2015-11-25;2;15.1;4.2;0;104;89;80;38
2015-11-26;2.6;17.3;8.3;0;121;45;100;78
2015-11-27;2;15;2.4;0;125;120;32;48
2015-11-28;2;14.6;1.7;0;129;124;18;31
2015-11-29;1.8;11.6;2.5;0;130;74;11;39
2015-11-30;3;11.8;1.3;0;128;237;80;17
2015-12-01;3.4;11.7;1.4;0;110;190;63;18
2015-12-02;3.4;11.2;1.4;0;111;226;43;15
2015-12-03;3.4;11.4;2.6;0;115;184;47;19
2015-12-04;3.6;12.1;1.9;0;117;185;46;20
2015-12-05;3.4;12.4;2.3;0;106;88;32;32
2015-12-06;3.6;14.2;1.3;0;74;89;33;38
2015-12-07;3.6;14.2;0.8;0;59;97;32;22
2015-12-08;3.2;14;1.3;0;107;92;24;22
2015-12-09;3;13.8;1.1;0;71;112;31;26
2015-12-10;3.4;13.8;0.9;0;60;206;50;13
2015-12-11;2.8;13;1;0;67;171;40;21
2015-12-12;3;13.1;0.6;0;50;119;29;26
2015-12-13;2;12.9;1.4;0;102;71;19;36
2015-12-14;2.6;13.5;2.2;0;83;148;60;16
2015-12-15;3.6;16.5;2.1;0;91;217;90;11
2015-12-16;3.4;16;1.4;0;103;191;69;12
2015-12-17;3.6;13.8;1.5;0;91;209;60;8
2015-12-18;3.6;13.9;1;0;98;274;63;7
2015-12-19;3.6;12.8;0.8;0;104;193;60.3910817497582;9
2015-12-20;3.8;12.3;1.5;0;87;109;59.4445439634944;20
2015-12-21;3.6;12.4;2.1;0;97;170;58.4980061772306;19
2015-12-22;3.6;11.9;2.4;0;103;149;45;18
2015-12-23;3.6;11.4;1.2;0;39;182;76;14
2015-12-24;3.6;12.5;1.4;0;120;115;58.1954071302502;24
2015-12-25;3.4;11.4;2.2;0;72;92;56.3161955650442;20
2015-12-26;3.2;12.5;2;0;94;89;54.4369839998382;28
2015-12-27;2.6;11.6;1.8;0;105;64;52.5577724346322;34
2015-12-28;2.8;13.7;1.1;0;62;159;33;35
2015-12-29;3;14.1;1.9;0;71;114;72;19
2015-12-30;2.4;13.5;2.3;0;114;109;72;26
2015-12-31;1.6;15.5;3.4;0;60;53;28;36
2016-01-01;2.2;13.9;0.9;0;73;63;16;28
2016-01-02;2;14.6;4.5;0;86;35;47;50
2016-01-03;2;13.7;5.5;0;32;23;36;52
2016-01-04;2.6;19.3;8.8;0;43;26;77;49
2016-01-05;2;13.4;4.2;0;95;44;47;54
2016-01-06;2;10.7;8;0;82;16;33;61
2016-01-07;2.4;16.5;9.5;0;46;25;83;52
2016-01-08;1.8;17.2;5.5;0;116;50;58;50
2016-01-09;2.2;16.7;6.2;0;88;24;45;65
2016-01-10;2.2;16.4;7.9;0;57;14;49;74
2016-01-11;2.4;15.9;7.8;0;43;32;78;65
2016-01-12;2.2;12.1;6.2;0;122;48;97;54
2016-01-13;2;10.5;1.8;0;105;126;35;31
2016-01-14;2.2;13.8;4.5;0;40;65;55;42
2016-01-15;1.6;12.1;3.5;0.6;68;84;26;45
2016-01-16;1.8;9.3;6.1;0;134;37;15;65
2016-01-17;2;7.4;1.5;0;103;80;18;36
2016-01-18;2.6;11.7;3.7;0;127;89;54;31
2016-01-19;2;11;1.8;0;113;126;36;35
2016-01-20;2.2;11;1.5;0;126;103;32;37
2016-01-21;2.4;10.9;2.1;0;129;138;40;26
2016-01-22;2.6;11.8;1.9;0;100;123;34;28.2856712094279
2016-01-23;3;12.5;1.2;0;92;122;28;27.5230179406195
2016-01-24;3.6;12.4;0.8;0;67;74;34.4784022176513;26.7603646718112
2016-01-25;3.6;13.3;0.7;0;108;94;40;25.9977114030028
2016-01-26;3.8;12.7;0.4;0;39;120;37;28
2016-01-27;3.6;13.5;0.9;0;114;139;36;17
2016-01-28;2.8;13.3;1.9;0;126;119;37;22
2016-01-29;2.8;12.5;1.6;1.4;39;91;24;16
2016-01-30;2.4;13.6;2.4;0;142;69;17;27
2016-01-31;2;15.4;3.9;0;116;36;15;42
2016-02-01;2.6;14.5;2.4;0;154;131;41;23
2016-02-02;2.4;13.1;0.9;0;146;156;24;27
2016-02-03;2;13.3;2;0;126;121;32;33
2016-02-04;2;10.2;2.2;0;155;121;22;38
2016-02-05;2;9.9;2;0;136;128;20;36
2016-02-06;2.4;12.5;1.6;0;133;128;17;33
2016-02-07;2.2;13.7;7.2;1.2;151;15;44;81
2016-02-08;2.4;14.4;6.8;0;168;61.9986874315359;57.0930127130174;69
2016-02-09;3;15.9;8.3;0.2;79;30;113;69
2016-02-10;2.4;17.5;7.8;0;96;32;86;67
2016-02-11;2;17.3;5.5;0.6;86;89;62;46
2016-02-12;2.2;17.4;6.2;0;70;58;54;53
2016-02-13;1.8;19.4;8.5;0;93;16;33;52
2016-02-14;2;14.5;9;0.4;116;16;23;89
2016-02-15;2;10.8;5;0;140;63;20;83
2016-02-16;2;8.7;3.6;0;188;108;29;68
2016-02-17;2.2;8.4;3.4;0;192;86;86;50
2016-02-18;2;10.9;1.8;0;100;80;21;66
2016-02-19;2;10.1;1;0;134;121;22;46
2016-02-20;2;9.6;2.3;0;180;91;25;55
2016-02-21;1.8;10.4;2;0;161;49;12;57
2016-02-22;3;14.1;1.5;0;165;127;65;46
2016-02-23;3.6;14.7;2.2;0;187;108;118;53
2016-02-24;3;14.6;4.5;0;169;72;115;55
2016-02-25;2;15.3;4.5;0;192;73;32;72
2016-02-26;2.4;12.9;4;0.4;122;73;51;68
2016-02-27;2;9.4;7.8;0;37;19;10;86
2016-02-28;2;11.4;3.4;0;107;39;6;81
2016-02-29;2;13.1;6.7;0.2;199;54;35;95
2016-03-01;2;12.7;2.1;0;215;125;39;54
2016-03-02;2.6;17.7;3.3;0;213;76;75;58
2016-03-03;2.2;16.1;1.6;0;217;115;44;73
2016-03-04;3;16.2;5.5;0;190;71;111;60
2016-03-05;2;12.8;6.7;0;228;23;23;70
2016-03-06;2;11.6;3.1;0;177;44;15;62
2016-03-07;1.6;8.9;2.8;2.8;67;107;33;36
2016-03-08;2;10.6;3.8;0;213;113;22;64
2016-03-09;2;11.1;4.5;0.2;107;86;75;49
2016-03-10;2;10.9;3.3;0;177;108;24;65
2016-03-11;1.8;11.4;2.6;0;240;132;43;44
2016-03-12;2;10.4;3.3;0;239;80;27;56
2016-03-13;2;10.4;3.8;0;234;51;25;70
2016-03-14;2;10.8;4.9;0;114;46;21;73
2016-03-15;2;10.9;2.5;0;119;48;18;65
2016-03-16;2.8;12.4;2.4;0;242;91;56;59
2016-03-17;2;11.6;1.7;0;166;72;34;64
2016-03-18;2.2;12.5;1.3;0.6;125;69;42;76
2016-03-19;3;12.6;2.7;2.2;53;88;48;58
2016-03-20;2.6;12.6;1.5;0;238;58;24;52
2016-03-21;2;12.5;2.2;0.2;157;50;21;62
2016-03-22;2;13.1;2.7;0;109;90;41;51
2016-03-23;1.8;14.3;2.4;0;276;116;33;52
2016-03-24;2;13.6;2.7;0;269;58;18;62
2016-03-25;2;16.8;3.2;0;246;43;35;56
2016-03-26;1.8;18.7;2.9;0;264;43;16;48
2016-03-27;2;18.2;5.1;0;199;21;31;61
2016-03-28;2;17.4;4.1;0;136;24;10;63
2016-03-29;2.4;18.6;4;0;267;55;31;62
2016-03-30;2.2;15.1;0.9;0;251;53.6498925884724;28.0492703347921;53
2016-03-31;2.8;15.1;6;0;262;48;50;65
2016-04-01;2;12.4;2.7;0;264;89;20;66
2016-04-02;2;12.9;3.6;0;285;64;22;64
2016-04-03;2;13.7913190990593;2.82251034806206;0;237.429660088468;49;16;64
2016-04-04;2;14.7;1.5;10.6;108;72;13;62
2016-04-05;1.4;14.7480854927549;2.64700781694115;2.4;240.480448206798;77;8;44
2016-04-06;1.6;14.8740905728619;2.84926911069766;0;247.257969855673;112;24;48
2016-04-07;1.8;15.1;3.6;0;284;104;26;48
2016-04-08;2;14;2.9;0.6;247;73;16;70
2016-04-09;2;15.5;2.4;0;291;60;12;58
2016-04-10;2;16.5;1.7;0;281;58;13;64
2016-04-11;2;15.2;5;0;254;65;26;65
2016-04-12;2;16.3;3.8;0;292;83;30;54
2016-04-13;2.6;17.9;5.2;0;297;39;92;72
2016-04-14;2;16.7;3.4;0;308;89;34;62
2016-04-15;2.4;17.3;1.1;0;262;134;31;54
2016-04-16;2;19.9;4.6;0;288;54;39;62
2016-04-17;2;20;3.5;0;271;24;18;72
2016-04-18;2;16;3.3;0;265;37;16;65
2016-04-19;2;14.6;4.3;0;213;37;15;80
2016-04-20;2;14.9;2.5;0;112;57;18;82
2016-04-21;2.6;16.9;3.2;0;303;55;47;80
2016-04-22;2.2;15.9;0.7;0;154;89;29;59
2016-04-23;2.2;17;2.7;0;293;65;18;60
2016-04-24;2;17.2;3.8;0;331;45;6;70
2016-04-25;2;14.4;1.9;0;321;81;21;72
2016-04-26;2;15.4;2.5;0;311;85;23;71
2016-04-27;2;15.4;1.4;0;215;60;16;63
2016-04-28;2;13.8;3.5;0;77;39;10;66
